"";"X";"Treatment";"Site";"Sub_site";"Plot";"Depth_depot";"Id_echantillon";"Substrate";"decay_rate";"decomposition_state";"Gene_decomp_state";"Growth_season";"Duration_months";"Duration_months_meanp";"Place_depot";"Soil_Temp";"Air_Temp_withNA";"Air_Temp";"Temp_Soil_predict";"Temp_soil_predict_onlyNA";"Opening_canopy";"Water_table_level_min";"Water_table_level_max";"Water_table_level_mean";"Thick_Water_table__minlevel_to_surf";"Thick_watertable_min_to_max_permanent_variation";"Plot_peat_thickness";"Moh_thick_before";"Moh_thick_after";"Bulk_density_plotmean";"Water_content_plotmean";"Cpercent_plotmean";"C_sample_density_plotmean";"Ratio_CN_plotmean";"SD_Plot_peat_thickness"
"319";319;"CPRS";"CPRS1";"CPRS1";"CPRS1P2";"10";"C52";"Capillifolium";0,437452218;"F";"F";"season2";"16.2";15,9;"A2";8,90104686346135;NA;9,46811303621987;9,07601852182305;8,90104686346135;100;-30;-12;-21;30;18;22,8;32,65153846;17,73025641;0,316922944666667;0,660795055333333;0,346895333333333;0,0410308676666667;34,76033254;NA
"320";320;"CPRS";"CPRS1";"CPRS1";"CPRS1P2";"20";"P2";"Pleurozium";0,212609262;"M1";"M";"season2";"16.2";15,9;"A2";NA;NA;9,46811303621987;8,99100579452279;8,99100579452279;100;-30;-12;-21;30;18;22,8;32,65153846;17,73025641;0,316922944666667;0,660795055333333;0,346895333333333;0,0410308676666667;34,76033254;NA
"321";321;"CPRS";"CPRS1";"CPRS1";"CPRS1P2";"20";"F23";"Fuscum";0,226273323;"M1";"M";"season2";"16.2";15,9;"A2";NA;NA;9,46811303621987;8,99100579452279;8,99100579452279;100;-30;-12;-21;30;18;22,8;32,65153846;17,73025641;0,316922944666667;0,660795055333333;0,346895333333333;0,0410308676666667;34,76033254;NA
"322";322;"CPRS";"CPRS1";"CPRS1";"CPRS1P2";"20";"C54";"Capillifolium";0,493559817;"M1";"M";"season2";"16.2";15,9;"A2";NA;NA;9,46811303621987;8,99100579452279;8,99100579452279;100;-30;-12;-21;30;18;22,8;32,65153846;17,73025641;0,316922944666667;0,660795055333333;0,346895333333333;0,0410308676666667;34,76033254;NA
"323";323;"CPRS";"CPRS1";"CPRS1";"CPRS1P3";"10";"P54";"Pleurozium";0,201159087;"M2";"M";"season2";"15.77";15,9;"A2";NA;9,46811303621987;9,46811303621987;9,07601852182305;9,07601852182305;100;-23;-18;-20,5;23;5;22,95;32,65153846;17,73025641;0,287790606666667;0,625146707333333;0,338953333333333;0,0201286413333333;36,3781080233333;NA
"324";324;"CPRS";"CPRS1";"CPRS1";"CPRS1P3";"10";"F47";"Fuscum";0,202205973;"M2";"M";"season2";"15.77";15,9;"A2";NA;9,46811303621987;9,46811303621987;9,07601852182305;9,07601852182305;100;-23;-18;-20,5;23;5;22,95;32,65153846;17,73025641;0,287790606666667;0,625146707333333;0,338953333333333;0,0201286413333333;36,3781080233333;NA
"325";325;"CPRS";"CPRS1";"CPRS1";"CPRS1P3";"10";"C32";"Capillifolium";0,272628099;"M2";"M";"season2";"15.77";15,9;"A2";NA;9,46811303621987;9,46811303621987;9,07601852182305;9,07601852182305;100;-23;-18;-20,5;23;5;22,95;32,65153846;17,73025641;0,287790606666667;0,625146707333333;0,338953333333333;0,0201286413333333;36,3781080233333;NA
"326";326;"CPRS";"CPRS1";"CPRS1";"CPRS1P3";"20";"P68";"Pleurozium";0,269743733;"MIN";"MIN";"season2";"15.77";15,9;"A2";8,72121360811253;9,46811303621987;9,46811303621987;8,99100579452279;8,72121360811253;100;-23;-18;-20,5;23;5;22,95;32,65153846;17,73025641;0,287790606666667;0,625146707333333;0,338953333333333;0,0201286413333333;36,3781080233333;NA
"327";327;"CPRS";"CPRS1";"CPRS1";"CPRS1P3";"20";"F41";"Fuscum";0,109898387;"MIN";"MIN";"season2";"15.77";15,9;"A2";8,72121360811253;9,46811303621987;9,46811303621987;8,99100579452279;8,72121360811253;100;-23;-18;-20,5;23;5;22,95;32,65153846;17,73025641;0,287790606666667;0,625146707333333;0,338953333333333;0,0201286413333333;36,3781080233333;NA
"328";328;"CPRS";"CPRS1";"CPRS1";"CPRS1P3";"20";"C29";"Capillifolium";0,244790931;"MIN";"MIN";"season2";"15.77";15,9;"A2";8,72121360811253;9,46811303621987;9,46811303621987;8,99100579452279;8,72121360811253;100;-23;-18;-20,5;23;5;22,95;32,65153846;17,73025641;0,287790606666667;0,625146707333333;0,338953333333333;0,0201286413333333;36,3781080233333;NA
"329";329;"CPRS";"CPRS1";"CPRS2";"CPRS2P1";"10";"P113";"Pleurozium";0,222070741;"M2";"M";"season2";"15.77";15,9;"A2";8,77537526930843;NA;8,23835910798281;9,11673305725902;8,77537526930843;100;-22;0;-11;22;22;31,05;32,65153846;17,73025641;0,280039497333333;0,639847351333333;0,275053;0,0322132073333333;29,3490258433333;NA
"330";330;"CPRS";"CPRS1";"CPRS2";"CPRS2P1";"10";"F139";"Fuscum";0,133689045;"M2";"M";"season2";"15.77";15,9;"A2";8,77537526930843;NA;8,23835910798281;9,11673305725902;8,77537526930843;100;-22;0;-11;22;22;31,05;32,65153846;17,73025641;0,280039497333333;0,639847351333333;0,275053;0,0322132073333333;29,3490258433333;NA
"331";331;"CPRS";"CPRS1";"CPRS2";"CPRS2P1";"10";"C155";"Capillifolium";0,265756619;"M2";"M";"season2";"15.77";15,9;"A2";8,77537526930843;NA;8,23835910798281;9,11673305725902;8,77537526930843;100;-22;0;-11;22;22;31,05;32,65153846;17,73025641;0,280039497333333;0,639847351333333;0,275053;0,0322132073333333;29,3490258433333;NA
"332";332;"CPRS";"CPRS1";"CPRS2";"CPRS2P1";"20";"F146";"Fuscum";0,132780166;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,23835910798281;9,03172032995876;9,03172032995876;100;-22;0;-11;22;22;31,05;32,65153846;17,73025641;0,280039497333333;0,639847351333333;0,275053;0,0322132073333333;29,3490258433333;NA
"333";333;"CPRS";"CPRS1";"CPRS2";"CPRS2P1";"20";"C145";"Capillifolium";0,322688605;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,23835910798281;9,03172032995876;9,03172032995876;100;-22;0;-11;22;22;31,05;32,65153846;17,73025641;0,280039497333333;0,639847351333333;0,275053;0,0322132073333333;29,3490258433333;NA
"334";334;"CPRS";"CPRS1";"CPRS2";"CPRS2P2";"10";"P130";"Pleurozium";0,2046504;"F";"F";"season2";"15.77";15,9;"A2";9,79074100707252;NA;8,23835910798281;9,11673305725902;9,79074100707252;100;-40;-11,5;-25,75;40;28,5;23,725;32,65153846;17,73025641;0,499706115;0,508492671333333;0,328500933333333;0,021945368;32,29356992;NA
"335";335;"CPRS";"CPRS1";"CPRS2";"CPRS2P2";"10";"F144";"Fuscum";0,253696746;"F";"F";"season2";"15.77";15,9;"A2";9,79074100707252;NA;8,23835910798281;9,11673305725902;9,79074100707252;100;-40;-11,5;-25,75;40;28,5;23,725;32,65153846;17,73025641;0,499706115;0,508492671333333;0,328500933333333;0,021945368;32,29356992;NA
"336";336;"CPRS";"CPRS1";"CPRS2";"CPRS2P2";"10";"C143";"Capillifolium";0,246562313;"F";"F";"season2";"15.77";15,9;"A2";9,79074100707252;NA;8,23835910798281;9,11673305725902;9,79074100707252;100;-40;-11,5;-25,75;40;28,5;23,725;32,65153846;17,73025641;0,499706115;0,508492671333333;0,328500933333333;0,021945368;32,29356992;NA
"337";337;"CPRS";"CPRS1";"CPRS2";"CPRS2P2";"20";"P114";"Pleurozium";0,346925449;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,23835910798281;9,03172032995876;9,03172032995876;100;-40;-11,5;-25,75;40;28,5;23,725;32,65153846;17,73025641;0,499706115;0,508492671333333;0,328500933333333;0,021945368;32,29356992;NA
"338";338;"CPRS";"CPRS1";"CPRS2";"CPRS2P2";"20";"F143";"Fuscum";0,120058595;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,23835910798281;9,03172032995876;9,03172032995876;100;-40;-11,5;-25,75;40;28,5;23,725;32,65153846;17,73025641;0,499706115;0,508492671333333;0,328500933333333;0,021945368;32,29356992;NA
"339";339;"CPRS";"CPRS1";"CPRS2";"CPRS2P2";"20";"C119";"Capillifolium";0,210173648;"F";"F";"season2";"15.77";15,9;"A2";NA;NA;8,23835910798281;9,03172032995876;9,03172032995876;100;-40;-11,5;-25,75;40;28,5;23,725;32,65153846;17,73025641;0,499706115;0,508492671333333;0,328500933333333;0,021945368;32,29356992;NA
"340";340;"CPRS";"CPRS1";"CPRS2";"CPRS2P3";"10";"P166 ";"Pleurozium";0,163928436;"F";"F";"season2";"15.77";15,9;"A2";NA;8,23835910798281;8,23835910798281;9,11673305725902;9,11673305725902;90,99;-42;0;-21;42;42;20,95;32,65153846;17,73025641;0,361365814333333;0,653211904;0,296337333333333;0,0221864816666667;32,78298759;NA
"341";341;"CPRS";"CPRS1";"CPRS2";"CPRS2P3";"10";"F138";"Fuscum";0,196610347;"F";"F";"season2";"15.77";15,9;"A2";NA;8,23835910798281;8,23835910798281;9,11673305725902;9,11673305725902;90,99;-42;0;-21;42;42;20,95;32,65153846;17,73025641;0,361365814333333;0,653211904;0,296337333333333;0,0221864816666667;32,78298759;NA
"342";342;"CPRS";"CPRS1";"CPRS2";"CPRS2P3";"10";"C163";"Capillifolium";0,370954704;"F";"F";"season2";"15.77";15,9;"A2";NA;8,23835910798281;8,23835910798281;9,11673305725902;9,11673305725902;90,99;-42;0;-21;42;42;20,95;32,65153846;17,73025641;0,361365814333333;0,653211904;0,296337333333333;0,0221864816666667;32,78298759;NA
"343";343;"CPRS";"CPRS1";"CPRS2";"CPRS2P3";"20";"P167";"Pleurozium";-0,057083688;"M2";"M";"season2";"15.77";15,9;"A2";9,48600512673006;8,23835910798281;8,23835910798281;9,03172032995876;9,48600512673006;90,99;-42;0;-21;42;42;20,95;32,65153846;17,73025641;0,361365814333333;0,653211904;0,296337333333333;0,0221864816666667;32,78298759;NA
"344";344;"CPRS";"CPRS1";"CPRS2";"CPRS2P3";"20";"F147";"Fuscum";0,061987063;"M2";"M";"season2";"15.77";15,9;"A2";9,48600512673006;8,23835910798281;8,23835910798281;9,03172032995876;9,48600512673006;90,99;-42;0;-21;42;42;20,95;32,65153846;17,73025641;0,361365814333333;0,653211904;0,296337333333333;0,0221864816666667;32,78298759;NA
"345";345;"CPRS";"CPRS1";"CPRS2";"CPRS2P3";"20";"C127";"Capillifolium";-0,219593284;"M2";"M";"season2";"15.77";15,9;"A2";9,48600512673006;8,23835910798281;8,23835910798281;9,03172032995876;9,48600512673006;90,99;-42;0;-21;42;42;20,95;32,65153846;17,73025641;0,361365814333333;0,653211904;0,296337333333333;0,0221864816666667;32,78298759;NA
"346";346;"CPRS";"CPRS2";"CPRS3";"CPRS3P1";"10";"P145  19,4027 mais ecrit sur etiquette 165 ok ";"Pleurozium";-0,047574102;"MIN";"MIN";"season2";"15.77";15,9;"A2";9,917079794254;NA;8,87510786437007;9,09565166104596;9,917079794254;100;-28,5;-12;-20,25;28,5;16,5;26,65;44,75618421;30,26328947;0,4296066685;0,4420637295;0,1626285;0,023941246;55,346519075;NA
"347";347;"CPRS";"CPRS2";"CPRS3";"CPRS3P1";"10";"F200";"Fuscum";-0,187862921;"MIN";"MIN";"season2";"15.77";15,9;"A2";9,917079794254;NA;8,87510786437007;9,09565166104596;9,917079794254;100;-28,5;-12;-20,25;28,5;16,5;26,65;44,75618421;30,26328947;0,4296066685;0,4420637295;0,1626285;0,023941246;55,346519075;NA
"348";348;"CPRS";"CPRS2";"CPRS3";"CPRS3P1";"10";"C128";"Capillifolium";-0,252952948;"MIN";"MIN";"season2";"15.77";15,9;"A2";9,917079794254;NA;8,87510786437007;9,09565166104596;9,917079794254;100;-28,5;-12;-20,25;28,5;16,5;26,65;44,75618421;30,26328947;0,4296066685;0,4420637295;0,1626285;0,023941246;55,346519075;NA
"349";349;"CPRS";"CPRS2";"CPRS3";"CPRS3P1";"20";"P175";"Pleurozium";0,304739793;"MIN";"MIN";"season2";"15.77";15,9;"A2";NA;NA;8,87510786437007;9,01063893374569;9,01063893374569;100;-28,5;-12;-20,25;28,5;16,5;26,65;44,75618421;30,26328947;0,4296066685;0,4420637295;0,1626285;0,023941246;55,346519075;NA
"350";350;"CPRS";"CPRS2";"CPRS3";"CPRS3P1";"20";"F196";"Fuscum";-0,197773069;"MIN";"MIN";"season2";"15.77";15,9;"A2";NA;NA;8,87510786437007;9,01063893374569;9,01063893374569;100;-28,5;-12;-20,25;28,5;16,5;26,65;44,75618421;30,26328947;0,4296066685;0,4420637295;0,1626285;0,023941246;55,346519075;NA
"351";351;"CPRS";"CPRS2";"CPRS3";"CPRS3P1";"20";"C178";"Capillifolium";0,127090179;"MIN";"MIN";"season2";"15.77";15,9;"A2";NA;NA;8,87510786437007;9,01063893374569;9,01063893374569;100;-28,5;-12;-20,25;28,5;16,5;26,65;44,75618421;30,26328947;0,4296066685;0,4420637295;0,1626285;0,023941246;55,346519075;NA
"352";352;"CPRS";"CPRS2";"CPRS3";"CPRS3P2";"10";"P177";"Pleurozium";0,019245735;"F";"F";"season2";"15.77";15,9;"A2";9,83040513293402;NA;8,87510786437007;9,09565166104596;9,83040513293402;100;-30;-12,5;-21,25;30;17,5;34,4;44,75618421;30,26328947;0,44149679175;0,6212192795;0,2507995;0,03476459475;36,6282545625;NA
"353";353;"CPRS";"CPRS2";"CPRS3";"CPRS3P2";"10";"F198";"Fuscum";0,064478767;"F";"F";"season2";"15.77";15,9;"A2";9,83040513293402;NA;8,87510786437007;9,09565166104596;9,83040513293402;100;-30;-12,5;-21,25;30;17,5;34,4;44,75618421;30,26328947;0,44149679175;0,6212192795;0,2507995;0,03476459475;36,6282545625;NA
"354";354;"CPRS";"CPRS2";"CPRS3";"CPRS3P2";"10";"C142";"Capillifolium";0,17598903;"F";"F";"season2";"15.77";15,9;"A2";9,83040513293402;NA;8,87510786437007;9,09565166104596;9,83040513293402;100;-30;-12,5;-21,25;30;17,5;34,4;44,75618421;30,26328947;0,44149679175;0,6212192795;0,2507995;0,03476459475;36,6282545625;NA
"355";355;"CPRS";"CPRS2";"CPRS3";"CPRS3P2";"20";"P170";"Pleurozium";-0,012362258;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;8,87510786437007;9,01063893374569;9,01063893374569;100;-30;-12,5;-21,25;30;17,5;34,4;44,75618421;30,26328947;0,44149679175;0,6212192795;0,2507995;0,03476459475;36,6282545625;NA
"356";356;"CPRS";"CPRS2";"CPRS3";"CPRS3P2";"20";"F197";"Fuscum";-0,041485412;"M2";"M";"season2";"15.77";15,9;"A2";NA;NA;8,87510786437007;9,01063893374569;9,01063893374569;100;-30;-12,5;-21,25;30;17,5;34,4;44,75618421;30,26328947;0,44149679175;0,6212192795;0,2507995;0,03476459475;36,6282545625;NA
"358";358;"CPRS";"CPRS2";"CPRS3";"CPRS3P3";"10";"P171";"Pleurozium";0,260872222;"F";"F";"season2";"15.77";15,9;"A2";NA;8,87510786437007;8,87510786437007;9,09565166104596;9,09565166104596;100;-37,5;-13;-25,25;37,5;24,5;26,675;44,75618421;30,26328947;0,3551894315;0,422035278;0,2189045;0,030146659;36,67932938;NA
"359";359;"CPRS";"CPRS2";"CPRS3";"CPRS3P3";"10";"F194";"Fuscum";0,196728822;"F";"F";"season2";"15.77";15,9;"A2";NA;8,87510786437007;8,87510786437007;9,09565166104596;9,09565166104596;100;-37,5;-13;-25,25;37,5;24,5;26,675;44,75618421;30,26328947;0,3551894315;0,422035278;0,2189045;0,030146659;36,67932938;NA
"360";360;"CPRS";"CPRS2";"CPRS3";"CPRS3P3";"10";"C126 et non 124 déjà en temoin";"Capillifolium";-0,286388172;"F";"F";"season2";"15.77";15,9;"A2";NA;8,87510786437007;8,87510786437007;9,09565166104596;9,09565166104596;100;-37,5;-13;-25,25;37,5;24,5;26,675;44,75618421;30,26328947;0,3551894315;0,422035278;0,2189045;0,030146659;36,67932938;NA
"361";361;"CPRS";"CPRS2";"CPRS3";"CPRS3P3";"20";"P176";"Pleurozium";0,041040159;"MIN";"MIN";"season2";"15.77";15,9;"A2";9,02740636244684;8,87510786437007;8,87510786437007;9,01063893374569;9,02740636244684;100;-37,5;-13;-25,25;37,5;24,5;26,675;44,75618421;30,26328947;0,3551894315;0,422035278;0,2189045;0,030146659;36,67932938;NA
"362";362;"CPRS";"CPRS2";"CPRS3";"CPRS3P3";"20";"F195";"Fuscum";-0,056537954;"MIN";"MIN";"season2";"15.77";15,9;"A2";9,02740636244684;8,87510786437007;8,87510786437007;9,01063893374569;9,02740636244684;100;-37,5;-13;-25,25;37,5;24,5;26,675;44,75618421;30,26328947;0,3551894315;0,422035278;0,2189045;0,030146659;36,67932938;NA
"363";363;"CPRS";"CPRS2";"CPRS3";"CPRS3P3";"20";"C94";"Capillifolium";0,293831275;"MIN";"MIN";"season2";"15.77";15,9;"A2";9,02740636244684;8,87510786437007;8,87510786437007;9,01063893374569;9,02740636244684;100;-37,5;-13;-25,25;37,5;24,5;26,675;44,75618421;30,26328947;0,3551894315;0,422035278;0,2189045;0,030146659;36,67932938;NA
"364";364;"CPRS";"CPRS3";"CPRS4";"CPRS4P1";"10";"P184";"Pleurozium";0,010461001;"H";"H";"season2";"15.77";15,9;"A2";6,97963573360379;NA;8,56692021636241;9,10585509819515;6,97963573360379;100;-30,5;0;-15,25;30,5;30,5;27,6;38,123375;17,6585;0,29405859675;0,6249647595;0,30997175;0,03097198;28,6571061925;NA
"365";365;"CPRS";"CPRS3";"CPRS4";"CPRS4P1";"10";"F193";"Fuscum";-0,10350627;"H";"H";"season2";"15.77";15,9;"A2";6,97963573360379;NA;8,56692021636241;9,10585509819515;6,97963573360379;100;-30,5;0;-15,25;30,5;30,5;27,6;38,123375;17,6585;0,29405859675;0,6249647595;0,30997175;0,03097198;28,6571061925;NA
"366";366;"CPRS";"CPRS3";"CPRS4";"CPRS4P1";"10";"C130?? DÉJÀ MIS EN 2019";"Capillifolium";-0,101120199;"H";"H";"season2";"15.77";15,9;"A2";6,97963573360379;NA;8,56692021636241;9,10585509819515;6,97963573360379;100;-30,5;0;-15,25;30,5;30,5;27,6;38,123375;17,6585;0,29405859675;0,6249647595;0,30997175;0,03097198;28,6571061925;NA
"367";367;"CPRS";"CPRS3";"CPRS4";"CPRS4P1";"20";"P149 ou 169";"Pleurozium";0,01588278;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,56692021636241;9,02084237089488;9,02084237089488;100;-30,5;0;-15,25;30,5;30,5;27,6;38,123375;17,6585;0,29405859675;0,6249647595;0,30997175;0,03097198;28,6571061925;NA
"368";368;"CPRS";"CPRS3";"CPRS4";"CPRS4P1";"20";"F192";"Fuscum";-0,120327546;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,56692021636241;9,02084237089488;9,02084237089488;100;-30,5;0;-15,25;30,5;30,5;27,6;38,123375;17,6585;0,29405859675;0,6249647595;0,30997175;0,03097198;28,6571061925;NA
"369";369;"CPRS";"CPRS3";"CPRS4";"CPRS4P1";"20";"C53";"Capillifolium";0,369521726;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,56692021636241;9,02084237089488;9,02084237089488;100;-30,5;0;-15,25;30,5;30,5;27,6;38,123375;17,6585;0,29405859675;0,6249647595;0,30997175;0,03097198;28,6571061925;NA
"370";370;"CPRS";"CPRS3";"CPRS4";"CPRS4P2";"10";"P173";"Pleurozium";-0,042323656;"H";"H";"season2";"15.77";15,9;"A2";10,3013596576528;NA;8,56692021636241;9,10585509819515;10,3013596576528;100;-35;-7,5;-21,25;35;27,5;45,5;38,123375;17,6585;0,37552854375;0,71692974625;0,3622445;0,03610838425;55,6800213475;NA
"371";371;"CPRS";"CPRS3";"CPRS4";"CPRS4P2";"10";"F199";"Fuscum";-0,110770762;"H";"H";"season2";"15.77";15,9;"A2";10,3013596576528;NA;8,56692021636241;9,10585509819515;10,3013596576528;100;-35;-7,5;-21,25;35;27,5;45,5;38,123375;17,6585;0,37552854375;0,71692974625;0,3622445;0,03610838425;55,6800213475;NA
"372";372;"CPRS";"CPRS3";"CPRS4";"CPRS4P2";"10";"C108";"Capillifolium";0,362785765;"H";"H";"season2";"15.77";15,9;"A2";10,3013596576528;NA;8,56692021636241;9,10585509819515;10,3013596576528;100;-35;-7,5;-21,25;35;27,5;45,5;38,123375;17,6585;0,37552854375;0,71692974625;0,3622445;0,03610838425;55,6800213475;NA
"373";373;"CPRS";"CPRS3";"CPRS4";"CPRS4P2";"20";"P174 ";"Pleurozium";-0,127766886;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,56692021636241;9,02084237089488;9,02084237089488;100;-35;-7,5;-21,25;35;27,5;45,5;38,123375;17,6585;0,37552854375;0,71692974625;0,3622445;0,03610838425;55,6800213475;NA
"374";374;"CPRS";"CPRS3";"CPRS4";"CPRS4P2";"20";"F191";"Fuscum";0,076704774;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,56692021636241;9,02084237089488;9,02084237089488;100;-35;-7,5;-21,25;35;27,5;45,5;38,123375;17,6585;0,37552854375;0,71692974625;0,3622445;0,03610838425;55,6800213475;NA
"375";375;"CPRS";"CPRS3";"CPRS4";"CPRS4P2";"20";"C118";"Capillifolium";-0,189572276;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,56692021636241;9,02084237089488;9,02084237089488;100;-35;-7,5;-21,25;35;27,5;45,5;38,123375;17,6585;0,37552854375;0,71692974625;0,3622445;0,03610838425;55,6800213475;NA
"376";376;"CPRS";"CPRS3";"CPRS4";"CPRS4P3";"10";"P168";"Pleurozium";0,10948275;"F";"F";"season2";"15.77";15,9;"A2";NA;8,56692021636241;8,56692021636241;9,10585509819515;9,10585509819515;98,61;-30,5;-14,5;-22,5;30,5;16;51;38,123375;17,6585;0,3274446805;0,6769460075;0,3366685;0,024693595;29,39098837;NA
"377";377;"CPRS";"CPRS3";"CPRS4";"CPRS4P3";"10";"F182";"Fuscum";0,128335649;"F";"F";"season2";"15.77";15,9;"A2";NA;8,56692021636241;8,56692021636241;9,10585509819515;9,10585509819515;98,61;-30,5;-14,5;-22,5;30,5;16;51;38,123375;17,6585;0,3274446805;0,6769460075;0,3366685;0,024693595;29,39098837;NA
"378";378;"CPRS";"CPRS3";"CPRS4";"CPRS4P3";"10";"C141 ";"Capillifolium";0,248470438;"F";"F";"season2";"15.77";15,9;"A2";NA;8,56692021636241;8,56692021636241;9,10585509819515;9,10585509819515;98,61;-30,5;-14,5;-22,5;30,5;16;51;38,123375;17,6585;0,3274446805;0,6769460075;0,3366685;0,024693595;29,39098837;NA
"379";379;"CPRS";"CPRS3";"CPRS4";"CPRS4P3";"20";"P172";"Pleurozium";0,276427633;"F";"F";"season2";"15.77";15,9;"A2";8,95436950642326;8,56692021636241;8,56692021636241;9,02084237089488;8,95436950642326;98,61;-30,5;-14,5;-22,5;30,5;16;51;38,123375;17,6585;0,3274446805;0,6769460075;0,3366685;0,024693595;29,39098837;NA
"380";380;"CPRS";"CPRS3";"CPRS4";"CPRS4P3";"20";"F190";"Fuscum";0,177600749;"F";"F";"season2";"15.77";15,9;"A2";8,95436950642326;8,56692021636241;8,56692021636241;9,02084237089488;8,95436950642326;98,61;-30,5;-14,5;-22,5;30,5;16;51;38,123375;17,6585;0,3274446805;0,6769460075;0,3366685;0,024693595;29,39098837;NA
"381";381;"CPRS";"CPRS3";"CPRS4";"CPRS4P3";"20";"C144";"Capillifolium";0,452419985;"F";"F";"season2";"15.77";15,9;"A2";8,95436950642326;8,56692021636241;8,56692021636241;9,02084237089488;8,95436950642326;98,61;-30,5;-14,5;-22,5;30,5;16;51;38,123375;17,6585;0,3274446805;0,6769460075;0,3366685;0,024693595;29,39098837;NA
"382";382;"CPRS";"CPRS3";"CPRS5";"CPRS5P1";"10";"P178";"Pleurozium";-0,038868424;"M3";"M";"season2";"15.77";15,9;"A2";8,03675525528065;NA;8,39128111734961;9,11167013497324;8,03675525528065;76,08;-34;-9,5;-21,75;34;24,5;63,95;38,123375;17,6585;0,3021850435;0,6659187295;0,32967;0,0392881235;27,48007052;NA
"383";383;"CPRS";"CPRS3";"CPRS5";"CPRS5P1";"10";"F189";"Fuscum";0,07481512;"M3";"M";"season2";"15.77";15,9;"A2";8,03675525528065;NA;8,39128111734961;9,11167013497324;8,03675525528065;76,08;-34;-9,5;-21,75;34;24,5;63,95;38,123375;17,6585;0,3021850435;0,6659187295;0,32967;0,0392881235;27,48007052;NA
"385";385;"CPRS";"CPRS3";"CPRS5";"CPRS5P1";"20";"P179";"Pleurozium";-0,162502115;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,39128111734961;9,02665740767297;9,02665740767297;76,08;-34;-9,5;-21,75;34;24,5;63,95;38,123375;17,6585;0,3021850435;0,6659187295;0,32967;0,0392881235;27,48007052;NA
"386";386;"CPRS";"CPRS3";"CPRS5";"CPRS5P1";"20";"F185";"Fuscum";0,001389001;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,39128111734961;9,02665740767297;9,02665740767297;76,08;-34;-9,5;-21,75;34;24,5;63,95;38,123375;17,6585;0,3021850435;0,6659187295;0,32967;0,0392881235;27,48007052;NA
"387";387;"CPRS";"CPRS3";"CPRS5";"CPRS5P1";"20";"C107";"Capillifolium";0,241680112;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,39128111734961;9,02665740767297;9,02665740767297;76,08;-34;-9,5;-21,75;34;24,5;63,95;38,123375;17,6585;0,3021850435;0,6659187295;0,32967;0,0392881235;27,48007052;NA
"388";388;"CPRS";"CPRS3";"CPRS5";"CPRS5P2";"10";"P180";"Pleurozium";0,255784014;"H";"H";"season2";"15.77";15,9;"A2";8,91046737660582;NA;8,39128111734961;9,11167013497324;8,91046737660582;18,88;-34;-17;-25,5;34;17;33,9;38,123375;17,6585;0,29922807275;0,569601713;0,2742485;0,033311903;18,7594816475;NA
"389";389;"CPRS";"CPRS3";"CPRS5";"CPRS5P2";"10";"F188";"Fuscum";-0,017659965;"H";"H";"season2";"15.77";15,9;"A2";8,91046737660582;NA;8,39128111734961;9,11167013497324;8,91046737660582;18,88;-34;-17;-25,5;34;17;33,9;38,123375;17,6585;0,29922807275;0,569601713;0,2742485;0,033311903;18,7594816475;NA
"390";390;"CPRS";"CPRS3";"CPRS5";"CPRS5P2";"10";"C190";"Capillifolium";-0,213884395;"H";"H";"season2";"15.77";15,9;"A2";8,91046737660582;NA;8,39128111734961;9,11167013497324;8,91046737660582;18,88;-34;-17;-25,5;34;17;33,9;38,123375;17,6585;0,29922807275;0,569601713;0,2742485;0,033311903;18,7594816475;NA
"391";391;"CPRS";"CPRS3";"CPRS5";"CPRS5P2";"20";"P183";"Pleurozium";0,018799896;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,39128111734961;9,02665740767297;9,02665740767297;18,88;-34;-17;-25,5;34;17;33,9;38,123375;17,6585;0,29922807275;0,569601713;0,2742485;0,033311903;18,7594816475;NA
"392";392;"CPRS";"CPRS3";"CPRS5";"CPRS5P2";"20";"F187";"Fuscum";-0,110928879;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,39128111734961;9,02665740767297;9,02665740767297;18,88;-34;-17;-25,5;34;17;33,9;38,123375;17,6585;0,29922807275;0,569601713;0,2742485;0,033311903;18,7594816475;NA
"393";393;"CPRS";"CPRS3";"CPRS5";"CPRS5P2";"20";"C189";"Capillifolium";-0,38270101;"H";"H";"season2";"15.77";15,9;"A2";NA;NA;8,39128111734961;9,02665740767297;9,02665740767297;18,88;-34;-17;-25,5;34;17;33,9;38,123375;17,6585;0,29922807275;0,569601713;0,2742485;0,033311903;18,7594816475;NA
